from_destination_id,to_destination_id,distance_km,duration_minutes_car,duration_minutes_bike,transport_mode
0x2e7a576ec4adf12f_0x8bc15b7c58c80beb,0x2e7a576dd45f6243_0x47c4825dd428cf01,0.39,1,2,car
0x2e7a576ec4adf12f_0x8bc15b7c58c80beb,0x2e7a57001e4d0cdb_0x90c47bdaf9aefbc7,0.49,1,2,car
0x2e7a576ec4adf12f_0x8bc15b7c58c80beb,0x2e7a57196b21a901_0x77e3f6112577fb0f,0.49,1,2,car
0x2e7a576ec4adf12f_0x8bc15b7c58c80beb,0x2e7a576636285eeb_0x561b29051d24f6f8,0.58,1,2,car
0x2e7a57001e4d0cdb_0x90c47bdaf9aefbc7,0x2e7a57196b21a901_0x77e3f6112577fb0f,0.0,0,0,car
0x2e7a57001e4d0cdb_0x90c47bdaf9aefbc7,0x2e7a576636285eeb_0x561b29051d24f6f8,0.1,0,0,car
0x2e7a57001e4d0cdb_0x90c47bdaf9aefbc7,0x2e7a572f33b307e7_0xb296c60bc12a009c,0.4,1,2,car
0x2e7a57001e4d0cdb_0x90c47bdaf9aefbc7,0x2e7a5768fae8f6db_0x72647a45ab4b3e5d,0.43,1,2,car
0x2e7a57001e4d0cdb_0x90c47bdaf9aefbc7,0x2e7a576ec4adf12f_0x8bc15b7c58c80beb,0.49,1,2,car
0x2e7a57001e4d0cdb_0x90c47bdaf9aefbc7,0x2e7a5704143bfc65_0x23cb1001ce5d3b8a,0.51,1,2,car
0x2e7a57001e4d0cdb_0x90c47bdaf9aefbc7,0x2e7a576eea89f16d_0x1dfe6411e397bf68,0.6,1,2,car
0x2e7a57001e4d0cdb_0x90c47bdaf9aefbc7,0x2e7a5764db7b9a7f_0x265e9f69701ed780,0.75,1,3,car
0x2e7a576eea89f16d_0x1dfe6411e397bf68,0x2e7a576ec4adf12f_0x8bc15b7c58c80beb,0.14,0,1,car
0x2e7a576eea89f16d_0x1dfe6411e397bf68,0x2e7a5700d26f3791_0x2438d479031fe746,0.26,0,1,car
0x2e7a576eea89f16d_0x1dfe6411e397bf68,0x2e7a576dd45f6243_0x47c4825dd428cf01,0.29,0,1,car
0x2e7a576eea89f16d_0x1dfe6411e397bf68,0x2e7a572f33b307e7_0xb296c60bc12a009c,0.29,0,1,car
0x2e7a576eea89f16d_0x1dfe6411e397bf68,0x2e7a5768fae8f6db_0x72647a45ab4b3e5d,0.4,1,2,car
0x2e7a576eea89f16d_0x1dfe6411e397bf68,0x2e7a57001e4d0cdb_0x90c47bdaf9aefbc7,0.6,1,2,car
0x2e7a576eea89f16d_0x1dfe6411e397bf68,0x2e7a57196b21a901_0x77e3f6112577fb0f,0.6,1,2,car
0x2e7a576eea89f16d_0x1dfe6411e397bf68,0x2e7a57e2083b1b59_0xd58c23699705d0d0,0.62,1,2,car
0x2e7a5b42fbd85d49_0xf10854cd34306a04,0x2e7a5aa458b4665b_0xa4b0fc6ad0ae38c7,0.16,0,1,car
0x2e7a5b42fbd85d49_0xf10854cd34306a04,0x2e7a5b1232407aa5_0x645c50631c5aaaeb,0.84,1,3,car
0x2e7a5b42fbd85d49_0xf10854cd34306a04,0x2e7a5ae163167d73_0x6a617a11831aaa58,1.13,2,5,car
0x2e7a5b42fbd85d49_0xf10854cd34306a04,0x2e7a5a971d2ad689_0xb58c9748e70fd9e5,1.28,2,5,car
0x2e7a5b42fbd85d49_0xf10854cd34306a04,0x2e7a5ae562c68271_0x6f25b33f4def9553,1.85,3,7,car
0x2e7a5b42fbd85d49_0xf10854cd34306a04,0x2e7a5a92d354fe45_0x153f44f14476f95b,2.44,4,10,car
0x2e7a5b42fbd85d49_0xf10854cd34306a04,0x2e7a454daaaaaaab_0xbd04cd9b7d06377c,2.63,4,11,car
0x2e7a5b42fbd85d49_0xf10854cd34306a04,0x2e7a5b24dcb1e4d3_0xff78b061825c8f5c,2.69,4,11,car
0x2e7a5fe0a5349fad_0x424ec282ecc54db,0x2e7a5e0a472ba457_0x9403ba5fe09c4cd4,0.06,0,0,car
0x2e7a5fe0a5349fad_0x424ec282ecc54db,0x2e7a594bdf2575a9_0x473f120f258fffad,0.31,0,1,car
0x2e7a5fe0a5349fad_0x424ec282ecc54db,0x2e7a5f1a2868866d_0x4319c287dfb7b86c,0.31,0,1,car
0x2e7a5fe0a5349fad_0x424ec282ecc54db,0x2e7a672c47087c37_0x38ff2c166bf45c37,0.34,1,1,car
0x2e7a5fe0a5349fad_0x424ec282ecc54db,0x2e7a5e6de1cfa455_0x5bdcc7dad2de819d,0.34,1,1,car
0x2e7a5fe0a5349fad_0x424ec282ecc54db,0x2e7a5f51638df17d_0x496e0680409eb247,0.37,1,1,car
0x2e7a5fe0a5349fad_0x424ec282ecc54db,0x2e7a5ffae2f6f19f_0x82a5c6b58d94a846,0.42,1,2,car
0x2e7a5fe0a5349fad_0x424ec282ecc54db,0x2e7a5e0aae58c18f_0x449bf8eea103e4a4,0.49,1,2,car
0x2e7a672c1d323637_0x2a3fc23ec8a3b2a5,0x2e7a674b2e27c49f_0xc84ccb280ff5136a,0.11,0,0,car
0x2e7a672c1d323637_0x2a3fc23ec8a3b2a5,0x2e7a5e6ec08af943_0xa843109615445506,0.51,1,2,car
0x2e7a672c1d323637_0x2a3fc23ec8a3b2a5,0x2e7a6192e95e6b65_0xbbcfdd6b6223dc88,0.7,1,3,car
0x2e7a672c1d323637_0x2a3fc23ec8a3b2a5,0x2e7a61cca8e07cfd_0xf9f1929b38e2d95,0.79,1,3,car
0x2e7a672c1d323637_0x2a3fc23ec8a3b2a5,0x2e7a61bae1998d47_0x6a2b16ade9c2118,0.79,1,3,car
0x2e7a672c1d323637_0x2a3fc23ec8a3b2a5,0x2e7a67d2c5c19817_0xdefbbf6300c8a421,0.88,1,4,car
0x2e7a672c1d323637_0x2a3fc23ec8a3b2a5,0x2e7a670028a09edb_0x45607dd52b1ad16a,0.88,1,4,car
0x2e7a672c1d323637_0x2a3fc23ec8a3b2a5,0x2e7a5dfd81bbd009_0x2f15d94e960d9a38,0.89,1,4,car
0x2e7a61b2c0b5017b_0xe8d85d93dd5bb7f8,0x2e7a60af743ec939_0x9a0ed6d441948799,0.58,1,2,car
0x2e7a61b2c0b5017b_0xe8d85d93dd5bb7f8,0x2e7a60adba455a61_0xf555018e07c5177a,0.65,1,3,car
0x2e7a61b2c0b5017b_0xe8d85d93dd5bb7f8,0x2e7a5e6ec08af943_0xa843109615445506,0.78,1,3,car
0x2e7a61b2c0b5017b_0xe8d85d93dd5bb7f8,0x2e7a6192e95e6b65_0xbbcfdd6b6223dc88,0.83,1,3,car
0x2e7a61b2c0b5017b_0xe8d85d93dd5bb7f8,0x2e7a61007a446b6b_0x56395dc8f097dc41,1.0,2,4,car
0x2e7a61b2c0b5017b_0xe8d85d93dd5bb7f8,0x2e7a5dfd81bbd009_0x2f15d94e960d9a38,1.01,2,4,car
0x2e7a61b2c0b5017b_0xe8d85d93dd5bb7f8,0x2e7a61bae1998d47_0x6a2b16ade9c2118,1.11,2,4,car
0x2e7a61b2c0b5017b_0xe8d85d93dd5bb7f8,0x2e7a61cca8e07cfd_0xf9f1929b38e2d95,1.11,2,4,car
0x2e7a67883ca65b23_0xe108b1d59f23105b,0x2e7a6726be028173_0x653cc9ef11716ecc,0.02,0,0,car
0x2e7a67883ca65b23_0xe108b1d59f23105b,0x2e7a5fabf6b11f9d_0x907f11519e87d250,0.03,0,0,car
0x2e7a67883ca65b23_0xe108b1d59f23105b,0x2e7a67217d9a534b_0xbeb212b5cdaf6641,0.08,0,0,car
0x2e7a67883ca65b23_0xe108b1d59f23105b,0x2e7a674923733851_0xe01b284eaf2d8e02,0.15,0,1,car
0x2e7a67883ca65b23_0xe108b1d59f23105b,0x2e7a67d2c5c19817_0xdefbbf6300c8a421,0.27,0,1,car
0x2e7a67883ca65b23_0xe108b1d59f23105b,0x2e7a670028a09edb_0x45607dd52b1ad16a,0.44,1,2,car
0x2e7a67883ca65b23_0xe108b1d59f23105b,0x2e7a5d58452f2563_0xcb86ff5feb438f62,0.45,1,2,car
0x2e7a67883ca65b23_0xe108b1d59f23105b,0x2e7a67484be805b5_0x93c9d38678a6fc3b,0.75,1,3,car
0x2e7a674923733851_0xe01b284eaf2d8e02,0x2e7a67d2c5c19817_0xdefbbf6300c8a421,0.13,0,1,car
0x2e7a674923733851_0xe01b284eaf2d8e02,0x2e7a5fabf6b11f9d_0x907f11519e87d250,0.14,0,1,car
0x2e7a674923733851_0xe01b284eaf2d8e02,0x2e7a6726be028173_0x653cc9ef11716ecc,0.14,0,1,car
0x2e7a674923733851_0xe01b284eaf2d8e02,0x2e7a67883ca65b23_0xe108b1d59f23105b,0.15,0,1,car
0x2e7a674923733851_0xe01b284eaf2d8e02,0x2e7a67217d9a534b_0xbeb212b5cdaf6641,0.23,0,1,car
0x2e7a674923733851_0xe01b284eaf2d8e02,0x2e7a670028a09edb_0x45607dd52b1ad16a,0.29,0,1,car
0x2e7a674923733851_0xe01b284eaf2d8e02,0x2e7a5d58452f2563_0xcb86ff5feb438f62,0.3,0,1,car
0x2e7a674923733851_0xe01b284eaf2d8e02,0x2e7a67484be805b5_0x93c9d38678a6fc3b,0.6,1,2,car
0x2e7a5d8bffffff9b_0x21f64bc0cecbdbf9,0x2e7a676327de8105_0xc255e327c88ebdfa,0.01,0,0,car
0x2e7a5d8bffffff9b_0x21f64bc0cecbdbf9,0x2e7a67253362b253_0x98bd0797729c108d,0.13,0,1,car
0x2e7a5d8bffffff9b_0x21f64bc0cecbdbf9,0x2e7a67f1e2990d9d_0x7ea19e1c36e8174d,0.13,0,1,car
0x2e7a5d8bffffff9b_0x21f64bc0cecbdbf9,0x2e7a676f17c5ddcf_0x214f36e86764d441,0.39,1,2,car
0x2e7a5d8bffffff9b_0x21f64bc0cecbdbf9,0x2e7a67242c032585_0x3eb0d472cc26670d,0.63,1,3,car
0x2e7a5d8bffffff9b_0x21f64bc0cecbdbf9,0x2e7a67329beec951_0x91173934d1a14ad8,0.65,1,3,car
0x2e7a5d8bffffff9b_0x21f64bc0cecbdbf9,0x2e7a673761f8f0a9_0xedadee7f8e482bc0,0.72,1,3,car
0x2e7a5d8bffffff9b_0x21f64bc0cecbdbf9,0x2e7a673761866185_0xba4603e9d3fdd34e,0.79,1,3,car
0x2e7a5df9641683ed_0xdea240b48d446db6,0x2e7a6703639b6d81_0x7d2b9a04540c2e23,0.55,1,2,car
0x2e7a5df9641683ed_0xdea240b48d446db6,0x2e7a67adbf5b1bb7_0x1bdda83b7614ec01,0.69,1,3,car
0x2e7a5df9641683ed_0xdea240b48d446db6,0x2e7a67550e85cba3_0xf06b64d6332d212,0.79,1,3,car
0x2e7a5df9641683ed_0xdea240b48d446db6,0x2e7a6720c4d2a4b7_0x63a707cd58ed0110,0.8,1,3,car
0x2e7a5df9641683ed_0xdea240b48d446db6,0x2e7a5f003fd1549d_0x5b889da46f025ab3,1.0,1,4,car
0x2e7a5df9641683ed_0xdea240b48d446db6,0x2e7a5f5f3d0aa88b_0x8b1752a41d345e93,1.06,2,4,car
0x2e7a5df9641683ed_0xdea240b48d446db6,0x2e7a5f7e0bcd9233_0xdfb80ea58ce65ce3,1.07,2,4,car
0x2e7a5df9641683ed_0xdea240b48d446db6,0x2e7a5d998fc15b17_0xd80bcaefa0bdb7b3,1.14,2,5,car
0x2e7a676327de8105_0xc255e327c88ebdfa,0x2e7a5d8bffffff9b_0x21f64bc0cecbdbf9,0.01,0,0,car
0x2e7a676327de8105_0xc255e327c88ebdfa,0x2e7a67253362b253_0x98bd0797729c108d,0.12,0,0,car
0x2e7a676327de8105_0xc255e327c88ebdfa,0x2e7a67f1e2990d9d_0x7ea19e1c36e8174d,0.13,0,1,car
0x2e7a676327de8105_0xc255e327c88ebdfa,0x2e7a676f17c5ddcf_0x214f36e86764d441,0.38,1,2,car
0x2e7a676327de8105_0xc255e327c88ebdfa,0x2e7a67242c032585_0x3eb0d472cc26670d,0.64,1,3,car
0x2e7a676327de8105_0xc255e327c88ebdfa,0x2e7a67329beec951_0x91173934d1a14ad8,0.65,1,3,car
0x2e7a676327de8105_0xc255e327c88ebdfa,0x2e7a673761f8f0a9_0xedadee7f8e482bc0,0.71,1,3,car
0x2e7a676327de8105_0xc255e327c88ebdfa,0x2e7a673761866185_0xba4603e9d3fdd34e,0.78,1,3,car
0x2e7a67550e85cba3_0xf06b64d6332d212,0x2e7a6720c4d2a4b7_0x63a707cd58ed0110,0.01,0,0,car
0x2e7a67550e85cba3_0xf06b64d6332d212,0x2e7a6703639b6d81_0x7d2b9a04540c2e23,0.35,1,1,car
0x2e7a67550e85cba3_0xf06b64d6332d212,0x2e7a67adbf5b1bb7_0x1bdda83b7614ec01,0.37,1,1,car
0x2e7a67550e85cba3_0xf06b64d6332d212,0x2e7a6726777dd119_0xc0432c06b0e4b486,0.75,1,3,car
0x2e7a67550e85cba3_0xf06b64d6332d212,0x2e7a67217d9a534b_0xbeb212b5cdaf6641,0.78,1,3,car
0x2e7a67550e85cba3_0xf06b64d6332d212,0x2e7a5df9641683ed_0xdea240b48d446db6,0.79,1,3,car
0x2e7a67550e85cba3_0xf06b64d6332d212,0x2e7a5dfd81bbd009_0x2f15d94e960d9a38,0.86,1,3,car
0x2e7a67550e85cba3_0xf06b64d6332d212,0x2e7a67883ca65b23_0xe108b1d59f23105b,0.86,1,3,car
0x2e7a676f17c5ddcf_0x214f36e86764d441,0x2e7a67253362b253_0x98bd0797729c108d,0.26,0,1,car
0x2e7a676f17c5ddcf_0x214f36e86764d441,0x2e7a67f1e2990d9d_0x7ea19e1c36e8174d,0.27,0,1,car
0x2e7a676f17c5ddcf_0x214f36e86764d441,0x2e7a673761f8f0a9_0xedadee7f8e482bc0,0.33,0,1,car
0x2e7a676f17c5ddcf_0x214f36e86764d441,0x2e7a676327de8105_0xc255e327c88ebdfa,0.38,1,2,car
0x2e7a676f17c5ddcf_0x214f36e86764d441,0x2e7a5d8bffffff9b_0x21f64bc0cecbdbf9,0.39,1,2,car
0x2e7a676f17c5ddcf_0x214f36e86764d441,0x2e7a673761866185_0xba4603e9d3fdd34e,0.4,1,2,car
0x2e7a676f17c5ddcf_0x214f36e86764d441,0x2e7a67329beec951_0x91173934d1a14ad8,0.55,1,2,car
0x2e7a676f17c5ddcf_0x214f36e86764d441,0x2e7a674de3b23b6b_0xf448004ff4b6c884,0.55,1,2,car
0x2e7a5f003fd1549d_0x5b889da46f025ab3,0x2e7a5f7e0bcd9233_0xdfb80ea58ce65ce3,0.12,0,0,car
0x2e7a5f003fd1549d_0x5b889da46f025ab3,0x2e7a5f5f3d0aa88b_0x8b1752a41d345e93,0.13,0,1,car
0x2e7a5f003fd1549d_0x5b889da46f025ab3,0x2e7a61007a446b6b_0x56395dc8f097dc41,0.8,1,3,car
0x2e7a5f003fd1549d_0x5b889da46f025ab3,0x2e7a67adbf5b1bb7_0x1bdda83b7614ec01,0.8,1,3,car
0x2e7a5f003fd1549d_0x5b889da46f025ab3,0x2e7a6703639b6d81_0x7d2b9a04540c2e23,0.84,1,3,car
0x2e7a5f003fd1549d_0x5b889da46f025ab3,0x2e7a6726777dd119_0xc0432c06b0e4b486,0.86,1,3,car
0x2e7a5f003fd1549d_0x5b889da46f025ab3,0x2e7a5df9641683ed_0xdea240b48d446db6,1.0,1,4,car
0x2e7a5f003fd1549d_0x5b889da46f025ab3,0x2e7a60acafd671df_0xd2d3e41c9f632fd9,1.07,2,4,car
0x2e7a67adbf5b1bb7_0x1bdda83b7614ec01,0x2e7a6703639b6d81_0x7d2b9a04540c2e23,0.15,0,1,car
0x2e7a67adbf5b1bb7_0x1bdda83b7614ec01,0x2e7a67550e85cba3_0xf06b64d6332d212,0.37,1,1,car
0x2e7a67adbf5b1bb7_0x1bdda83b7614ec01,0x2e7a6720c4d2a4b7_0x63a707cd58ed0110,0.37,1,1,car
0x2e7a67adbf5b1bb7_0x1bdda83b7614ec01,0x2e7a6726777dd119_0xc0432c06b0e4b486,0.54,1,2,car
0x2e7a67adbf5b1bb7_0x1bdda83b7614ec01,0x2e7a5df9641683ed_0xdea240b48d446db6,0.69,1,3,car
0x2e7a67adbf5b1bb7_0x1bdda83b7614ec01,0x2e7a5dfd81bbd009_0x2f15d94e960d9a38,0.77,1,3,car
0x2e7a67adbf5b1bb7_0x1bdda83b7614ec01,0x2e7a5f003fd1549d_0x5b889da46f025ab3,0.8,1,3,car
0x2e7a67adbf5b1bb7_0x1bdda83b7614ec01,0x2e7a5f7e0bcd9233_0xdfb80ea58ce65ce3,0.92,1,4,car
0x2e7a674b2e27c49f_0xc84ccb280ff5136a,0x2e7a672c1d323637_0x2a3fc23ec8a3b2a5,0.11,0,0,car
0x2e7a674b2e27c49f_0xc84ccb280ff5136a,0x2e7a5e6ec08af943_0xa843109615445506,0.62,1,2,car
0x2e7a674b2e27c49f_0xc84ccb280ff5136a,0x2e7a61cca8e07cfd_0xf9f1929b38e2d95,0.76,1,3,car
0x2e7a674b2e27c49f_0xc84ccb280ff5136a,0x2e7a61bae1998d47_0x6a2b16ade9c2118,0.76,1,3,car
0x2e7a674b2e27c49f_0xc84ccb280ff5136a,0x2e7a6192e95e6b65_0xbbcfdd6b6223dc88,0.81,1,3,car
0x2e7a674b2e27c49f_0xc84ccb280ff5136a,0x2e7a670028a09edb_0x45607dd52b1ad16a,0.85,1,3,car
0x2e7a674b2e27c49f_0xc84ccb280ff5136a,0x2e7a67d2c5c19817_0xdefbbf6300c8a421,0.87,1,3,car
0x2e7a674b2e27c49f_0xc84ccb280ff5136a,0x2e7a67256dae86b9_0x341c977df35a7029,0.88,1,4,car
0x2e7a5f1a2868866d_0x4319c287dfb7b86c,0x2e7a5e6de1cfa455_0x5bdcc7dad2de819d,0.06,0,0,car
0x2e7a5f1a2868866d_0x4319c287dfb7b86c,0x2e7a5f51638df17d_0x496e0680409eb247,0.07,0,0,car
0x2e7a5f1a2868866d_0x4319c287dfb7b86c,0x2e7a594bdf2575a9_0x473f120f258fffad,0.08,0,0,car
0x2e7a5f1a2868866d_0x4319c287dfb7b86c,0x2e7a672c47087c37_0x38ff2c166bf45c37,0.1,0,0,car
0x2e7a5f1a2868866d_0x4319c287dfb7b86c,0x2e7a5de21c5696bb_0x1c946f8d6d01946,0.19,0,1,car
0x2e7a5f1a2868866d_0x4319c287dfb7b86c,0x2e7a5e0a472ba457_0x9403ba5fe09c4cd4,0.29,0,1,car
0x2e7a5f1a2868866d_0x4319c287dfb7b86c,0x2e7a5e0aae58c18f_0x449bf8eea103e4a4,0.29,0,1,car
0x2e7a5f1a2868866d_0x4319c287dfb7b86c,0x2e7a5fe0a5349fad_0x424ec282ecc54db,0.31,0,1,car
0x2e7a6720c4d2a4b7_0x63a707cd58ed0110,0x2e7a67550e85cba3_0xf06b64d6332d212,0.01,0,0,car
0x2e7a6720c4d2a4b7_0x63a707cd58ed0110,0x2e7a6703639b6d81_0x7d2b9a04540c2e23,0.37,1,1,car
0x2e7a6720c4d2a4b7_0x63a707cd58ed0110,0x2e7a67adbf5b1bb7_0x1bdda83b7614ec01,0.37,1,1,car
0x2e7a6720c4d2a4b7_0x63a707cd58ed0110,0x2e7a6726777dd119_0xc0432c06b0e4b486,0.75,1,3,car
0x2e7a6720c4d2a4b7_0x63a707cd58ed0110,0x2e7a67217d9a534b_0xbeb212b5cdaf6641,0.77,1,3,car
0x2e7a6720c4d2a4b7_0x63a707cd58ed0110,0x2e7a5df9641683ed_0xdea240b48d446db6,0.8,1,3,car
0x2e7a6720c4d2a4b7_0x63a707cd58ed0110,0x2e7a5dfd81bbd009_0x2f15d94e960d9a38,0.85,1,3,car
0x2e7a6720c4d2a4b7_0x63a707cd58ed0110,0x2e7a67883ca65b23_0xe108b1d59f23105b,0.85,1,3,car
0x2e7a610031c2d659_0xdad0510e46e3c82d,0x2e7a60d315c2dbb9_0x4fa525709d3ef5d9,0.0,0,0,car
0x2e7a610031c2d659_0xdad0510e46e3c82d,0x2e7a60d4a79ba357_0x231164202bc9fe05,0.04,0,0,car
0x2e7a610031c2d659_0xdad0510e46e3c82d,0x2e7a67cf8eddd2cb_0xdef30466f4246e1,0.31,0,1,car
0x2e7a610031c2d659_0xdad0510e46e3c82d,0x2e7a5e02fd790ab9_0xa3fe6035b0792671,0.63,1,3,car
0x2e7a610031c2d659_0xdad0510e46e3c82d,0x2e7a67525ced61ef_0x4a269b8f8b5e2512,0.63,1,3,car
0x2e7a610031c2d659_0xdad0510e46e3c82d,0x2e7a67628e079975_0x85e9a47fe02f7fef,0.64,1,3,car
0x2e7a610031c2d659_0xdad0510e46e3c82d,0x2e7a66c955555555_0x511a646e604a69c,0.65,1,3,car
0x2e7a610031c2d659_0xdad0510e46e3c82d,0x2e7a60cd4bce43e5_0x91396a65441dc4d0,0.75,1,3,car
0x2e7a60cd4bce43e5_0x91396a65441dc4d0,0x2e7a66c955555555_0x511a646e604a69c,0.1,0,0,car
0x2e7a60cd4bce43e5_0x91396a65441dc4d0,0x2e7a67628e079975_0x85e9a47fe02f7fef,0.12,0,0,car
0x2e7a60cd4bce43e5_0x91396a65441dc4d0,0x2e7a670054e82fa3_0x40dce50ed598dbc7,0.33,0,1,car
0x2e7a60cd4bce43e5_0x91396a65441dc4d0,0x2e7a5e6cf5f72f7b_0x74fcced1c6ccf122,0.37,1,1,car
0x2e7a60cd4bce43e5_0x91396a65441dc4d0,0x2e7a67256dae86b9_0x341c977df35a7029,0.41,1,2,car
0x2e7a60cd4bce43e5_0x91396a65441dc4d0,0x2e7a615e6be7cc81_0x4727a60cf424aaf7,0.41,1,2,car
0x2e7a60cd4bce43e5_0x91396a65441dc4d0,0x2e7a6738250525a9_0xe929206a102790a6,0.44,1,2,car
0x2e7a60cd4bce43e5_0x91396a65441dc4d0,0x2e7a5e02fd790ab9_0xa3fe6035b0792671,0.45,1,2,car
0x2e7a6715989aee11_0xaf5f749df4b97d25,0x2e7a5d9bed435109_0x284f5fe8b2b683c9,0.05,0,0,car
0x2e7a6715989aee11_0xaf5f749df4b97d25,0x2e7a670014f6496b_0x1fc9e38f039d38bd,0.22,0,1,car
0x2e7a6715989aee11_0xaf5f749df4b97d25,0x2e7a671410281621_0xe6909eeca2a0786e,0.46,1,2,car
0x2e7a6715989aee11_0xaf5f749df4b97d25,0x2e7a673e71ac8f07_0x1b5a519696a83b3a,0.47,1,2,car
0x2e7a6715989aee11_0xaf5f749df4b97d25,0x2e7a6715935954f5_0x497cd56e84384939,1.01,2,4,car
0x2e7a6715989aee11_0xaf5f749df4b97d25,0x2e7a67f1e2990d9d_0x7ea19e1c36e8174d,1.42,2,6,car
0x2e7a6715989aee11_0xaf5f749df4b97d25,0x2e7a676f17c5ddcf_0x214f36e86764d441,1.43,2,6,car
0x2e7a6715989aee11_0xaf5f749df4b97d25,0x2e7a673761f8f0a9_0xedadee7f8e482bc0,1.47,2,6,car
0x2e7a617541a272d9_0x19578ad2d1490649,0x2e7a611002bbedaf_0x8af8074e6ba18796,0.4,1,2,car
0x2e7a617541a272d9_0x19578ad2d1490649,0x2e7a60af743ec939_0x9a0ed6d441948799,1.15,2,5,car
0x2e7a617541a272d9_0x19578ad2d1490649,0x2e7a61b2c0b5017b_0xe8d85d93dd5bb7f8,1.27,2,5,car
0x2e7a617541a272d9_0x19578ad2d1490649,0x2e7a61007a446b6b_0x56395dc8f097dc41,1.79,3,7,car
0x2e7a617541a272d9_0x19578ad2d1490649,0x2e7a60adba455a61_0xf555018e07c5177a,1.81,3,7,car
0x2e7a617541a272d9_0x19578ad2d1490649,0x2e7a61bae1998d47_0x6a2b16ade9c2118,1.97,3,8,car
0x2e7a617541a272d9_0x19578ad2d1490649,0x2e7a61cca8e07cfd_0xf9f1929b38e2d95,1.97,3,8,car
0x2e7a617541a272d9_0x19578ad2d1490649,0x2e7a5e6ec08af943_0xa843109615445506,2.04,3,8,car
0x2e7a5fabf6b11f9d_0x907f11519e87d250,0x2e7a67883ca65b23_0xe108b1d59f23105b,0.03,0,0,car
0x2e7a5fabf6b11f9d_0x907f11519e87d250,0x2e7a6726be028173_0x653cc9ef11716ecc,0.04,0,0,car
0x2e7a5fabf6b11f9d_0x907f11519e87d250,0x2e7a67217d9a534b_0xbeb212b5cdaf6641,0.1,0,0,car
0x2e7a5fabf6b11f9d_0x907f11519e87d250,0x2e7a674923733851_0xe01b284eaf2d8e02,0.14,0,1,car
0x2e7a5fabf6b11f9d_0x907f11519e87d250,0x2e7a67d2c5c19817_0xdefbbf6300c8a421,0.26,0,1,car
0x2e7a5fabf6b11f9d_0x907f11519e87d250,0x2e7a670028a09edb_0x45607dd52b1ad16a,0.43,1,2,car
0x2e7a5fabf6b11f9d_0x907f11519e87d250,0x2e7a5d58452f2563_0xcb86ff5feb438f62,0.43,1,2,car
0x2e7a5fabf6b11f9d_0x907f11519e87d250,0x2e7a67484be805b5_0x93c9d38678a6fc3b,0.74,1,3,car
0x2e7a6737dc4739e5_0x14a32d61dd56e0ea,0x2e7a67484be805b5_0x93c9d38678a6fc3b,0.22,0,1,car
0x2e7a6737dc4739e5_0x14a32d61dd56e0ea,0x2e7a673067694c21_0xf0138441f0b05e9b,0.25,0,1,car
0x2e7a6737dc4739e5_0x14a32d61dd56e0ea,0x2e7a673761866185_0xba4603e9d3fdd34e,0.34,1,1,car
0x2e7a6737dc4739e5_0x14a32d61dd56e0ea,0x2e7a673761f8f0a9_0xedadee7f8e482bc0,0.4,1,2,car
0x2e7a6737dc4739e5_0x14a32d61dd56e0ea,0x2e7a5d58452f2563_0xcb86ff5feb438f62,0.52,1,2,car
0x2e7a6737dc4739e5_0x14a32d61dd56e0ea,0x2e7a670028a09edb_0x45607dd52b1ad16a,0.53,1,2,car
0x2e7a6737dc4739e5_0x14a32d61dd56e0ea,0x2e7a674de3b23b6b_0xf448004ff4b6c884,0.59,1,2,car
0x2e7a6737dc4739e5_0x14a32d61dd56e0ea,0x2e7a67d2c5c19817_0xdefbbf6300c8a421,0.7,1,3,car
0x2e7a673761f8f0a9_0xedadee7f8e482bc0,0x2e7a673761866185_0xba4603e9d3fdd34e,0.07,0,0,car
0x2e7a673761f8f0a9_0xedadee7f8e482bc0,0x2e7a676f17c5ddcf_0x214f36e86764d441,0.33,0,1,car
0x2e7a673761f8f0a9_0xedadee7f8e482bc0,0x2e7a673067694c21_0xf0138441f0b05e9b,0.34,1,1,car
0x2e7a673761f8f0a9_0xedadee7f8e482bc0,0x2e7a6737dc4739e5_0x14a32d61dd56e0ea,0.4,1,2,car
0x2e7a673761f8f0a9_0xedadee7f8e482bc0,0x2e7a674de3b23b6b_0xf448004ff4b6c884,0.51,1,2,car
0x2e7a673761f8f0a9_0xedadee7f8e482bc0,0x2e7a67253362b253_0x98bd0797729c108d,0.59,1,2,car
0x2e7a673761f8f0a9_0xedadee7f8e482bc0,0x2e7a67f1e2990d9d_0x7ea19e1c36e8174d,0.6,1,2,car
0x2e7a673761f8f0a9_0xedadee7f8e482bc0,0x2e7a67484be805b5_0x93c9d38678a6fc3b,0.61,1,2,car
0x2e7a5e0a472ba457_0x9403ba5fe09c4cd4,0x2e7a5fe0a5349fad_0x424ec282ecc54db,0.06,0,0,car
0x2e7a5e0a472ba457_0x9403ba5fe09c4cd4,0x2e7a594bdf2575a9_0x473f120f258fffad,0.28,0,1,car
0x2e7a5e0a472ba457_0x9403ba5fe09c4cd4,0x2e7a5f1a2868866d_0x4319c287dfb7b86c,0.29,0,1,car
0x2e7a5e0a472ba457_0x9403ba5fe09c4cd4,0x2e7a672c47087c37_0x38ff2c166bf45c37,0.3,0,1,car
0x2e7a5e0a472ba457_0x9403ba5fe09c4cd4,0x2e7a5e6de1cfa455_0x5bdcc7dad2de819d,0.31,0,1,car
